"congress","name","term_start","age","birth_year","suffix","incumbent","state","has_suffix"
104,"Charles E. Grassley",1933,61.3,1933,NA,TRUE,"IA",0
105,"Charles E. Grassley",1933,63.3,1933,NA,TRUE,"IA",0
106,"Charles E. Grassley",1933,65.3,1933,NA,TRUE,"IA",0
107,"Charles E. Grassley",1933,67.3,1933,NA,TRUE,"IA",0
108,"Charles E. Grassley",1933,69.3,1933,NA,TRUE,"IA",0
109,"Charles E. Grassley",1933,71.3,1933,NA,TRUE,"IA",0
110,"Charles E. Grassley",1933,73.3,1933,NA,TRUE,"IA",0
111,"Charles E. Grassley",1933,75.3,1933,NA,TRUE,"IA",0
112,"Charles E. Grassley",1933,77.3,1933,NA,TRUE,"IA",0
113,"Charles E. Grassley",1933,79.3,1933,NA,TRUE,"IA",0
106,"Charles E. Schumer",1950,48.1,1950,NA,TRUE,"NY",0
107,"Charles E. Schumer",1950,50.1,1950,NA,TRUE,"NY",0
108,"Charles E. Schumer",1950,52.1,1950,NA,TRUE,"NY",0
109,"Charles E. Schumer",1950,54.1,1950,NA,TRUE,"NY",0
110,"Charles E. Schumer",1950,56.1,1950,NA,TRUE,"NY",0
111,"Charles E. Schumer",1950,58.1,1950,NA,TRUE,"NY",0
112,"Charles E. Schumer",1950,60.1,1950,NA,TRUE,"NY",0
113,"Charles E. Schumer",1950,62.1,1950,NA,TRUE,"NY",0
82,"Charles Edward Potter",1916,34.2,1916,NA,TRUE,"MI",0
83,"Charles Edward Potter",1916,36.2,1916,NA,TRUE,"MI",0
84,"Charles Edward Potter",1916,38.2,1916,NA,TRUE,"MI",0
85,"Charles Edward Potter",1916,40.2,1916,NA,TRUE,"MI",0
90,"Charles Ellsworth Goodell",1926,40.8,1926,NA,TRUE,"NY",0
91,"Charles Ellsworth Goodell",1926,42.8,1926,NA,TRUE,"NY",0
83,"Charles Ezra Daniel",1895,57.1,1895,NA,FALSE,"SC",0
90,"Charles Harting Percy",1919,47.3,1919,NA,FALSE,"IL",0
91,"Charles Harting Percy",1919,49.3,1919,NA,TRUE,"IL",0
92,"Charles Harting Percy",1919,51.3,1919,NA,TRUE,"IL",0
93,"Charles Harting Percy",1919,53.3,1919,NA,TRUE,"IL",0
94,"Charles Harting Percy",1919,55.3,1919,NA,TRUE,"IL",0
95,"Charles Harting Percy",1919,57.3,1919,NA,TRUE,"IL",0
96,"Charles Harting Percy",1919,59.3,1919,NA,TRUE,"IL",0
97,"Charles Harting Percy",1919,61.3,1919,NA,TRUE,"IL",0
98,"Charles Harting Percy",1919,63.3,1919,NA,TRUE,"IL",0
91,"Charles McCurdy Mathias",1922,46.4,1922,"Jr.",TRUE,"MD",1
92,"Charles McCurdy Mathias",1922,48.5,1922,"Jr.",TRUE,"MD",1
93,"Charles McCurdy Mathias",1922,50.4,1922,"Jr.",TRUE,"MD",1
94,"Charles McCurdy Mathias",1922,52.5,1922,"Jr.",TRUE,"MD",1
95,"Charles McCurdy Mathias",1922,54.5,1922,"Jr.",TRUE,"MD",1
96,"Charles McCurdy Mathias",1922,56.5,1922,"Jr.",TRUE,"MD",1
97,"Charles McCurdy Mathias",1922,58.5,1922,"Jr.",TRUE,"MD",1
98,"Charles McCurdy Mathias",1922,60.4,1922,"Jr.",TRUE,"MD",1
99,"Charles McCurdy Mathias",1922,62.4,1922,"Jr.",TRUE,"MD",1
101,"Charles S. Robb",1939,49.5,1939,NA,FALSE,"VA",0
102,"Charles S. Robb",1939,51.5,1939,NA,TRUE,"VA",0
103,"Charles S. Robb",1939,53.5,1939,NA,TRUE,"VA",0
104,"Charles S. Robb",1939,55.5,1939,NA,TRUE,"VA",0
105,"Charles S. Robb",1939,57.5,1939,NA,TRUE,"VA",0
106,"Charles S. Robb",1939,59.5,1939,NA,TRUE,"VA",0
105,"Charles T. Hagel",1946,50.3,1946,NA,FALSE,"NE",0
106,"Charles T. Hagel",1946,52.3,1946,NA,TRUE,"NE",0
107,"Charles T. Hagel",1946,54.3,1946,NA,TRUE,"NE",0
108,"Charles T. Hagel",1946,56.3,1946,NA,TRUE,"NE",0
109,"Charles T. Hagel",1946,58.3,1946,NA,TRUE,"NE",0
110,"Charles T. Hagel",1946,60.3,1946,NA,TRUE,"NE",0
80,"Charles Wayland Brooks",1897,49.8,1897,NA,TRUE,"IL",0
80,"Charles William Tobey",1880,66.4,1880,NA,TRUE,"NH",0
81,"Charles William Tobey",1880,68.4,1880,NA,TRUE,"NH",0
82,"Charles William Tobey",1880,70.4,1880,NA,TRUE,"NH",0
83,"Charles William Tobey",1880,72.4,1880,NA,TRUE,"NH",0
111,"Chris Andrew Coons",1963,45.3,1963,NA,FALSE,"DE",0
112,"Chris Andrew Coons",1963,47.3,1963,NA,TRUE,"DE",0
113,"Chris Andrew Coons",1963,49.3,1963,NA,TRUE,"DE",0
97,"Christopher J. Dodd",1944,36.6,1944,NA,TRUE,"CT",0
98,"Christopher J. Dodd",1944,38.6,1944,NA,TRUE,"CT",0
99,"Christopher J. Dodd",1944,40.6,1944,NA,TRUE,"CT",0
100,"Christopher J. Dodd",1944,42.6,1944,NA,TRUE,"CT",0
101,"Christopher J. Dodd",1944,44.6,1944,NA,TRUE,"CT",0
102,"Christopher J. Dodd",1944,46.6,1944,NA,TRUE,"CT",0
103,"Christopher J. Dodd",1944,48.6,1944,NA,TRUE,"CT",0
104,"Christopher J. Dodd",1944,50.6,1944,NA,TRUE,"CT",0
105,"Christopher J. Dodd",1944,52.6,1944,NA,TRUE,"CT",0
106,"Christopher J. Dodd",1944,54.6,1944,NA,TRUE,"CT",0
107,"Christopher J. Dodd",1944,56.6,1944,NA,TRUE,"CT",0
108,"Christopher J. Dodd",1944,58.6,1944,NA,TRUE,"CT",0
109,"Christopher J. Dodd",1944,60.6,1944,NA,TRUE,"CT",0
110,"Christopher J. Dodd",1944,62.6,1944,NA,TRUE,"CT",0
111,"Christopher J. Dodd",1944,64.6,1944,NA,TRUE,"CT",0
100,"Christopher S. Bond",1939,47.8,1939,NA,FALSE,"MO",0
101,"Christopher S. Bond",1939,49.8,1939,NA,TRUE,"MO",0
102,"Christopher S. Bond",1939,51.8,1939,NA,TRUE,"MO",0
103,"Christopher S. Bond",1939,53.8,1939,NA,TRUE,"MO",0
104,"Christopher S. Bond",1939,55.8,1939,NA,TRUE,"MO",0
105,"Christopher S. Bond",1939,57.8,1939,NA,TRUE,"MO",0
106,"Christopher S. Bond",1939,59.8,1939,NA,TRUE,"MO",0
107,"Christopher S. Bond",1939,61.8,1939,NA,TRUE,"MO",0
108,"Christopher S. Bond",1939,63.8,1939,NA,TRUE,"MO",0
109,"Christopher S. Bond",1939,65.8,1939,NA,TRUE,"MO",0
110,"Christopher S. Bond",1939,67.8,1939,NA,TRUE,"MO",0
111,"Christopher S. Bond",1939,69.8,1939,NA,TRUE,"MO",0
113,"Christopher S. Murphy",1973,39.4,1973,NA,TRUE,"CT",0
87,"Claiborne de Borda Pell",1918,42.1,1918,NA,FALSE,"RI",0
88,"Claiborne de Borda Pell",1918,44.1,1918,NA,TRUE,"RI",0
89,"Claiborne de Borda Pell",1918,46.1,1918,NA,TRUE,"RI",0
90,"Claiborne de Borda Pell",1918,48.1,1918,NA,TRUE,"RI",0
91,"Claiborne de Borda Pell",1918,50.1,1918,NA,TRUE,"RI",0
92,"Claiborne de Borda Pell",1918,52.2,1918,NA,TRUE,"RI",0
93,"Claiborne de Borda Pell",1918,54.1,1918,NA,TRUE,"RI",0
94,"Claiborne de Borda Pell",1918,56.1,1918,NA,TRUE,"RI",0
95,"Claiborne de Borda Pell",1918,58.1,1918,NA,TRUE,"RI",0
96,"Claiborne de Borda Pell",1918,60.1,1918,NA,TRUE,"RI",0
97,"Claiborne de Borda Pell",1918,62.1,1918,NA,TRUE,"RI",0
98,"Claiborne de Borda Pell",1918,64.1,1918,NA,TRUE,"RI",0
99,"Claiborne de Borda Pell",1918,66.1,1918,NA,TRUE,"RI",0
100,"Claiborne de Borda Pell",1918,68.1,1918,NA,TRUE,"RI",0
101,"Claiborne de Borda Pell",1918,70.1,1918,NA,TRUE,"RI",0
102,"Claiborne de Borda Pell",1918,72.1,1918,NA,TRUE,"RI",0
103,"Claiborne de Borda Pell",1918,74.1,1918,NA,TRUE,"RI",0
104,"Claiborne de Borda Pell",1918,76.1,1918,NA,TRUE,"RI",0
86,"Clair Engle",1911,47.3,1911,NA,TRUE,"CA",0
87,"Clair Engle",1911,49.3,1911,NA,TRUE,"CA",0
88,"Clair Engle",1911,51.3,1911,NA,TRUE,"CA",0
110,"Claire McCaskill",1953,53.4,1953,NA,FALSE,"MO",0
111,"Claire McCaskill",1953,55.5,1953,NA,TRUE,"MO",0
112,"Claire McCaskill",1953,57.5,1953,NA,TRUE,"MO",0
113,"Claire McCaskill",1953,59.4,1953,NA,TRUE,"MO",0
86,"Clarence Norman Brunsdale",1891,67.5,1891,NA,FALSE,"ND",0
80,"Claude Denson Pepper",1900,46.3,1900,NA,TRUE,"FL",0
81,"Claude Denson Pepper",1900,48.3,1900,NA,TRUE,"FL",0
80,"Clayton Douglass Buck",1890,56.8,1890,NA,TRUE,"DE",0
90,"Clifford Peter Hansen",1912,54.2,1912,NA,FALSE,"WY",0
91,"Clifford Peter Hansen",1912,56.2,1912,NA,TRUE,"WY",0
92,"Clifford Peter Hansen",1912,58.3,1912,NA,TRUE,"WY",0
93,"Clifford Peter Hansen",1912,60.2,1912,NA,TRUE,"WY",0
94,"Clifford Peter Hansen",1912,62.2,1912,NA,TRUE,"WY",0
95,"Clifford Peter Hansen",1912,64.2,1912,NA,TRUE,"WY",0
84,"Clifford Philip Case",1904,50.7,1904,NA,TRUE,"NJ",0
85,"Clifford Philip Case",1904,52.7,1904,NA,TRUE,"NJ",0
86,"Clifford Philip Case",1904,54.7,1904,NA,TRUE,"NJ",0
87,"Clifford Philip Case",1904,56.7,1904,NA,TRUE,"NJ",0
88,"Clifford Philip Case",1904,58.7,1904,NA,TRUE,"NJ",0
89,"Clifford Philip Case",1904,60.7,1904,NA,TRUE,"NJ",0
90,"Clifford Philip Case",1904,62.7,1904,NA,TRUE,"NJ",0
91,"Clifford Philip Case",1904,64.7,1904,NA,TRUE,"NJ",0
92,"Clifford Philip Case",1904,66.8,1904,NA,TRUE,"NJ",0
93,"Clifford Philip Case",1904,68.7,1904,NA,TRUE,"NJ",0
94,"Clifford Philip Case",1904,70.7,1904,NA,TRUE,"NJ",0
95,"Clifford Philip Case",1904,72.7,1904,NA,TRUE,"NJ",0
81,"Clinton Presba Anderson",1895,53.2,1895,NA,FALSE,"NM",0
82,"Clinton Presba Anderson",1895,55.2,1895,NA,TRUE,"NM",0
83,"Clinton Presba Anderson",1895,57.2,1895,NA,TRUE,"NM",0
84,"Clinton Presba Anderson",1895,59.2,1895,NA,TRUE,"NM",0
85,"Clinton Presba Anderson",1895,61.2,1895,NA,TRUE,"NM",0
86,"Clinton Presba Anderson",1895,63.2,1895,NA,TRUE,"NM",0
87,"Clinton Presba Anderson",1895,65.2,1895,NA,TRUE,"NM",0
88,"Clinton Presba Anderson",1895,67.2,1895,NA,TRUE,"NM",0
89,"Clinton Presba Anderson",1895,69.2,1895,NA,TRUE,"NM",0
90,"Clinton Presba Anderson",1895,71.2,1895,NA,TRUE,"NM",0
91,"Clinton Presba Anderson",1895,73.2,1895,NA,TRUE,"NM",0
92,"Clinton Presba Anderson",1895,75.2,1895,NA,TRUE,"NM",0
80,"Clyde Martin Reed",1871,75.2,1871,NA,TRUE,"KS",0
81,"Clyde Martin Reed",1871,77.2,1871,NA,TRUE,"KS",0
80,"Clyde Roark Hoey",1877,69.1,1877,NA,TRUE,"NC",0
81,"Clyde Roark Hoey",1877,71.1,1877,NA,TRUE,"NC",0
82,"Clyde Roark Hoey",1877,73.1,1877,NA,TRUE,"NC",0
83,"Clyde Roark Hoey",1877,75.1,1877,NA,TRUE,"NC",0
101,"Connie Mack",1940,48.2,1940,"III",TRUE,"FL",1
102,"Connie Mack",1940,50.2,1940,"III",TRUE,"FL",1
103,"Connie Mack",1940,52.2,1940,"III",TRUE,"FL",1
104,"Connie Mack",1940,54.2,1940,"III",TRUE,"FL",1
105,"Connie Mack",1940,56.2,1940,"III",TRUE,"FL",1
106,"Connie Mack",1940,58.2,1940,"III",TRUE,"FL",1
101,"Conrad Burns",1935,53.9,1935,NA,FALSE,"MT",0
102,"Conrad Burns",1935,55.9,1935,NA,TRUE,"MT",0
103,"Conrad Burns",1935,57.9,1935,NA,TRUE,"MT",0
104,"Conrad Burns",1935,59.9,1935,NA,TRUE,"MT",0
105,"Conrad Burns",1935,62,1935,NA,TRUE,"MT",0
106,"Conrad Burns",1935,63.9,1935,NA,TRUE,"MT",0
107,"Conrad Burns",1935,65.9,1935,NA,TRUE,"MT",0
108,"Conrad Burns",1935,68,1935,NA,TRUE,"MT",0
109,"Conrad Burns",1935,69.9,1935,NA,TRUE,"MT",0
113,"Cory Anthony Booker",1969,43.7,1969,NA,FALSE,"NJ",0
104,"Craig Thomas",1933,61.9,1933,NA,TRUE,"WY",0
105,"Craig Thomas",1933,63.9,1933,NA,TRUE,"WY",0
106,"Craig Thomas",1933,65.9,1933,NA,TRUE,"WY",0
107,"Craig Thomas",1933,67.9,1933,NA,TRUE,"WY",0
108,"Craig Thomas",1933,69.9,1933,NA,TRUE,"WY",0
109,"Craig Thomas",1933,71.9,1933,NA,TRUE,"WY",0
110,"Craig Thomas",1929,77.9,1929,NA,TRUE,"WY",0
94,"Dale Bumpers",1925,49.4,1925,NA,FALSE,"AR",0
95,"Dale Bumpers",1925,51.4,1925,NA,TRUE,"AR",0
96,"Dale Bumpers",1925,53.4,1925,NA,TRUE,"AR",0
97,"Dale Bumpers",1925,55.4,1925,NA,TRUE,"AR",0
98,"Dale Bumpers",1925,57.4,1925,NA,TRUE,"AR",0
99,"Dale Bumpers",1925,59.4,1925,NA,TRUE,"AR",0
100,"Dale Bumpers",1925,61.4,1925,NA,TRUE,"AR",0
101,"Dale Bumpers",1925,63.4,1925,NA,TRUE,"AR",0
102,"Dale Bumpers",1925,65.4,1925,NA,TRUE,"AR",0
103,"Dale Bumpers",1925,67.4,1925,NA,TRUE,"AR",0
104,"Dale Bumpers",1925,69.4,1925,NA,TRUE,"AR",0
105,"Dale Bumpers",1925,71.4,1925,NA,TRUE,"AR",0
88,"Daniel Baugh Brewster",1923,39.1,1923,NA,TRUE,"MD",0
89,"Daniel Baugh Brewster",1923,41.1,1923,NA,TRUE,"MD",0
90,"Daniel Baugh Brewster",1923,43.1,1923,NA,TRUE,"MD",0
98,"Daniel Jackson Evans",1925,57.2,1925,NA,FALSE,"WA",0
99,"Daniel Jackson Evans",1925,59.2,1925,NA,TRUE,"WA",0
100,"Daniel Jackson Evans",1925,61.2,1925,NA,TRUE,"WA",0
88,"Daniel K. Inouye",1924,38.3,1924,NA,TRUE,"HI",0
89,"Daniel K. Inouye",1924,40.3,1924,NA,TRUE,"HI",0
90,"Daniel K. Inouye",1924,42.3,1924,NA,TRUE,"HI",0
91,"Daniel K. Inouye",1924,44.3,1924,NA,TRUE,"HI",0
92,"Daniel K. Inouye",1924,46.4,1924,NA,TRUE,"HI",0
93,"Daniel K. Inouye",1924,48.3,1924,NA,TRUE,"HI",0
94,"Daniel K. Inouye",1924,50.4,1924,NA,TRUE,"HI",0
95,"Daniel K. Inouye",1924,52.3,1924,NA,TRUE,"HI",0
96,"Daniel K. Inouye",1924,54.4,1924,NA,TRUE,"HI",0
97,"Daniel K. Inouye",1924,56.3,1924,NA,TRUE,"HI",0
98,"Daniel K. Inouye",1924,58.3,1924,NA,TRUE,"HI",0
99,"Daniel K. Inouye",1924,60.3,1924,NA,TRUE,"HI",0
100,"Daniel K. Inouye",1924,62.3,1924,NA,TRUE,"HI",0
101,"Daniel K. Inouye",1924,64.3,1924,NA,TRUE,"HI",0
102,"Daniel K. Inouye",1924,66.3,1924,NA,TRUE,"HI",0
103,"Daniel K. Inouye",1924,68.3,1924,NA,TRUE,"HI",0
104,"Daniel K. Inouye",1924,70.3,1924,NA,TRUE,"HI",0
105,"Daniel K. Inouye",1924,72.3,1924,NA,TRUE,"HI",0
106,"Daniel K. Inouye",1924,74.3,1924,NA,TRUE,"HI",0
107,"Daniel K. Inouye",1924,76.3,1924,NA,TRUE,"HI",0
108,"Daniel K. Inouye",1924,78.3,1924,NA,TRUE,"HI",0
109,"Daniel K. Inouye",1924,80.3,1924,NA,TRUE,"HI",0
110,"Daniel K. Inouye",1924,82.3,1924,NA,TRUE,"HI",0
111,"Daniel K. Inouye",1924,84.3,1924,NA,TRUE,"HI",0
112,"Daniel K. Inouye",1920,90.3,1920,NA,TRUE,"HI",0
101,"Daniel Kahikina Akaka",1924,64.3,1924,NA,TRUE,"HI",0
102,"Daniel Kahikina Akaka",1924,66.3,1924,NA,TRUE,"HI",0
103,"Daniel Kahikina Akaka",1924,68.3,1924,NA,TRUE,"HI",0
104,"Daniel Kahikina Akaka",1924,70.3,1924,NA,TRUE,"HI",0
105,"Daniel Kahikina Akaka",1924,72.3,1924,NA,TRUE,"HI",0
106,"Daniel Kahikina Akaka",1924,74.3,1924,NA,TRUE,"HI",0
107,"Daniel Kahikina Akaka",1924,76.3,1924,NA,TRUE,"HI",0
108,"Daniel Kahikina Akaka",1924,78.3,1924,NA,TRUE,"HI",0
109,"Daniel Kahikina Akaka",1924,80.3,1924,NA,TRUE,"HI",0
110,"Daniel Kahikina Akaka",1924,82.3,1924,NA,TRUE,"HI",0
111,"Daniel Kahikina Akaka",1924,84.3,1924,NA,TRUE,"HI",0
112,"Daniel Kahikina Akaka",1924,86.3,1924,NA,TRUE,"HI",0
95,"Daniel Patrick Moynihan",1927,49.8,1927,NA,FALSE,"NY",0
96,"Daniel Patrick Moynihan",1927,51.8,1927,NA,TRUE,"NY",0
97,"Daniel Patrick Moynihan",1927,53.8,1927,NA,TRUE,"NY",0
98,"Daniel Patrick Moynihan",1927,55.8,1927,NA,TRUE,"NY",0
99,"Daniel Patrick Moynihan",1927,57.8,1927,NA,TRUE,"NY",0
100,"Daniel Patrick Moynihan",1927,59.8,1927,NA,TRUE,"NY",0
101,"Daniel Patrick Moynihan",1927,61.8,1927,NA,TRUE,"NY",0
102,"Daniel Patrick Moynihan",1927,63.8,1927,NA,TRUE,"NY",0
103,"Daniel Patrick Moynihan",1927,65.8,1927,NA,TRUE,"NY",0
104,"Daniel Patrick Moynihan",1927,67.8,1927,NA,TRUE,"NY",0
105,"Daniel Patrick Moynihan",1927,69.8,1927,NA,TRUE,"NY",0
106,"Daniel Patrick Moynihan",1927,71.8,1927,NA,TRUE,"NY",0
101,"Daniel Ray Coats",1943,45.6,1943,NA,TRUE,"IN",0
102,"Daniel Ray Coats",1943,47.6,1943,NA,TRUE,"IN",0
103,"Daniel Ray Coats",1943,49.6,1943,NA,TRUE,"IN",0
104,"Daniel Ray Coats",1943,51.6,1943,NA,TRUE,"IN",0
105,"Daniel Ray Coats",1943,53.6,1943,NA,TRUE,"IN",0
112,"Daniel Ray Coats",1943,67.6,1943,NA,FALSE,"IN",0
113,"Daniel Ray Coats",1943,69.6,1943,NA,TRUE,"IN",0
95,"David Ferdinand Durenberger",1934,42.4,1934,NA,FALSE,"MN",0
96,"David Ferdinand Durenberger",1934,44.4,1934,NA,TRUE,"MN",0
97,"David Ferdinand Durenberger",1934,46.4,1934,NA,TRUE,"MN",0
98,"David Ferdinand Durenberger",1934,48.4,1934,NA,TRUE,"MN",0
99,"David Ferdinand Durenberger",1934,50.4,1934,NA,TRUE,"MN",0
100,"David Ferdinand Durenberger",1934,52.4,1934,NA,TRUE,"MN",0
101,"David Ferdinand Durenberger",1934,54.4,1934,NA,TRUE,"MN",0
102,"David Ferdinand Durenberger",1934,56.4,1934,NA,TRUE,"MN",0
103,"David Ferdinand Durenberger",1934,58.4,1934,NA,TRUE,"MN",0
96,"David Hampton Pryor",1934,44.4,1934,NA,FALSE,"AR",0
97,"David Hampton Pryor",1934,46.4,1934,NA,TRUE,"AR",0
98,"David Hampton Pryor",1934,48.3,1934,NA,TRUE,"AR",0
99,"David Hampton Pryor",1934,50.3,1934,NA,TRUE,"AR",0
100,"David Hampton Pryor",1934,52.4,1934,NA,TRUE,"AR",0
101,"David Hampton Pryor",1934,54.3,1934,NA,TRUE,"AR",0
102,"David Hampton Pryor",1934,56.3,1934,NA,TRUE,"AR",0
103,"David Hampton Pryor",1934,58.4,1934,NA,TRUE,"AR",0
104,"David Hampton Pryor",1934,60.4,1934,NA,TRUE,"AR",0
92,"David Henry Gambrell",1929,41.1,1929,NA,FALSE,"GA",0
100,"David Kemp Karnes",1948,38.1,1948,NA,FALSE,"NE",0
96,"David Lyle Boren",1941,37.7,1941,NA,FALSE,"OK",0
97,"David Lyle Boren",1941,39.7,1941,NA,TRUE,"OK",0
98,"David Lyle Boren",1941,41.7,1941,NA,TRUE,"OK",0
99,"David Lyle Boren",1941,43.7,1941,NA,TRUE,"OK",0
100,"David Lyle Boren",1941,45.7,1941,NA,TRUE,"OK",0
101,"David Lyle Boren",1941,47.7,1941,NA,TRUE,"OK",0
102,"David Lyle Boren",1941,49.7,1941,NA,TRUE,"OK",0
103,"David Lyle Boren",1937,55.7,1937,NA,TRUE,"OK",0
109,"David Vitter",1961,43.7,1961,NA,TRUE,"LA",0
110,"David Vitter",1961,45.7,1961,NA,TRUE,"LA",0
111,"David Vitter",1961,47.7,1961,NA,TRUE,"LA",0
112,"David Vitter",1961,49.7,1961,NA,TRUE,"LA",0
113,"David Vitter",1961,51.7,1961,NA,TRUE,"LA",0
107,"Dean Barkley",1950,50.3,1950,NA,FALSE,"MN",0
112,"Dean Heller",1960,50.7,1960,NA,TRUE,"NV",0
113,"Dean Heller",1960,52.7,1960,NA,TRUE,"NV",0
113,"Deb Fischer",1951,61.8,1951,NA,FALSE,"NE",0
107,"Debbie Ann Stabenow",1950,50.7,1950,NA,TRUE,"MI",0
108,"Debbie Ann Stabenow",1950,52.7,1950,NA,TRUE,"MI",0
109,"Debbie Ann Stabenow",1950,54.7,1950,NA,TRUE,"MI",0
110,"Debbie Ann Stabenow",1950,56.7,1950,NA,TRUE,"MI",0
111,"Debbie Ann Stabenow",1950,58.7,1950,NA,TRUE,"MI",0
112,"Debbie Ann Stabenow",1950,60.7,1950,NA,TRUE,"MI",0
113,"Debbie Ann Stabenow",1950,62.7,1950,NA,TRUE,"MI",0
80,"Dennis Chavez",1888,58.7,1888,NA,TRUE,"NM",0
81,"Dennis Chavez",1888,60.7,1888,NA,TRUE,"NM",0
82,"Dennis Chavez",1888,62.7,1888,NA,TRUE,"NM",0
83,"Dennis Chavez",1888,64.7,1888,NA,TRUE,"NM",0
84,"Dennis Chavez",1888,66.7,1888,NA,TRUE,"NM",0
85,"Dennis Chavez",1888,68.7,1888,NA,TRUE,"NM",0
86,"Dennis Chavez",1888,70.7,1888,NA,TRUE,"NM",0
87,"Dennis Chavez",1888,72.7,1888,NA,TRUE,"NM",0
95,"Dennis Webster DeConcini",1937,39.7,1937,NA,FALSE,"AZ",0
96,"Dennis Webster DeConcini",1937,41.7,1937,NA,TRUE,"AZ",0
97,"Dennis Webster DeConcini",1937,43.7,1937,NA,TRUE,"AZ",0
98,"Dennis Webster DeConcini",1937,45.7,1937,NA,TRUE,"AZ",0
99,"Dennis Webster DeConcini",1937,47.7,1937,NA,TRUE,"AZ",0
100,"Dennis Webster DeConcini",1937,49.7,1937,NA,TRUE,"AZ",0
101,"Dennis Webster DeConcini",1937,51.7,1937,NA,TRUE,"AZ",0
102,"Dennis Webster DeConcini",1937,53.7,1937,NA,TRUE,"AZ",0
103,"Dennis Webster DeConcini",1937,55.7,1937,NA,TRUE,"AZ",0
93,"Dewey Follett Bartlett",1919,53.8,1919,NA,FALSE,"OK",0
94,"Dewey Follett Bartlett",1919,55.8,1919,NA,TRUE,"OK",0
95,"Dewey Follett Bartlett",1919,57.8,1919,NA,TRUE,"OK",0
102,"Dianne Feinstein",1933,57.5,1933,NA,FALSE,"CA",0
103,"Dianne Feinstein",1933,59.5,1933,NA,TRUE,"CA",0
104,"Dianne Feinstein",1933,61.5,1933,NA,TRUE,"CA",0
105,"Dianne Feinstein",1933,63.5,1933,NA,TRUE,"CA",0
106,"Dianne Feinstein",1933,65.5,1933,NA,TRUE,"CA",0
107,"Dianne Feinstein",1933,67.5,1933,NA,TRUE,"CA",0
108,"Dianne Feinstein",1933,69.5,1933,NA,TRUE,"CA",0
109,"Dianne Feinstein",1933,71.5,1933,NA,TRUE,"CA",0
110,"Dianne Feinstein",1933,73.5,1933,NA,TRUE,"CA",0
111,"Dianne Feinstein",1933,75.5,1933,NA,TRUE,"CA",0
112,"Dianne Feinstein",1933,77.5,1933,NA,TRUE,"CA",0
113,"Dianne Feinstein",1933,79.5,1933,NA,TRUE,"CA",0
103,"Dirk Kempthorne",1951,41.2,1951,NA,FALSE,"ID",0
104,"Dirk Kempthorne",1951,43.2,1951,NA,TRUE,"ID",0
105,"Dirk Kempthorne",1951,45.2,1951,NA,TRUE,"ID",0
97,"Don Nickles",1948,32.1,1948,NA,FALSE,"OK",0
98,"Don Nickles",1948,34.1,1948,NA,TRUE,"OK",0
99,"Don Nickles",1948,36.1,1948,NA,TRUE,"OK",0
100,"Don Nickles",1948,38.1,1948,NA,TRUE,"OK",0
101,"Don Nickles",1948,40.1,1948,NA,TRUE,"OK",0
102,"Don Nickles",1948,42.1,1948,NA,TRUE,"OK",0
103,"Don Nickles",1948,44.1,1948,NA,TRUE,"OK",0
104,"Don Nickles",1948,46.1,1948,NA,TRUE,"OK",0
105,"Don Nickles",1948,48.1,1948,NA,TRUE,"OK",0
106,"Don Nickles",1948,50.1,1948,NA,TRUE,"OK",0
107,"Don Nickles",1948,52.1,1948,NA,TRUE,"OK",0
108,"Don Nickles",1948,54.1,1948,NA,TRUE,"OK",0
89,"Donald Stuart Russell",1906,58.9,1906,NA,FALSE,"SC",0
94,"Donald Wayne Riegle",1938,36.9,1938,"Jr.",TRUE,"MI",1
95,"Donald Wayne Riegle",1938,38.9,1938,"Jr.",TRUE,"MI",1
96,"Donald Wayne Riegle",1938,40.9,1938,"Jr.",TRUE,"MI",1
97,"Donald Wayne Riegle",1938,42.9,1938,"Jr.",TRUE,"MI",1
98,"Donald Wayne Riegle",1938,44.9,1938,"Jr.",TRUE,"MI",1
99,"Donald Wayne Riegle",1938,46.9,1938,"Jr.",TRUE,"MI",1
100,"Donald Wayne Riegle",1938,48.9,1938,"Jr.",TRUE,"MI",1
101,"Donald Wayne Riegle",1938,50.9,1938,"Jr.",TRUE,"MI",1
102,"Donald Wayne Riegle",1938,52.9,1938,"Jr.",TRUE,"MI",1
103,"Donald Wayne Riegle",1938,54.9,1938,"Jr.",TRUE,"MI",1
95,"Donald Wilbur Stewart",1940,36.9,1940,NA,FALSE,"AL",0
96,"Donald Wilbur Stewart",1940,38.9,1940,NA,TRUE,"AL",0
103,"Duncan McLauchlin Faircloth",1928,65,1928,NA,FALSE,"NC",0
104,"Duncan McLauchlin Faircloth",1928,67,1928,NA,TRUE,"NC",0
105,"Duncan McLauchlin Faircloth",1928,69,1928,NA,TRUE,"NC",0
82,"Dwight Palmer Griswold",1893,57.1,1893,NA,FALSE,"NE",0
83,"Dwight Palmer Griswold",1893,59.1,1893,NA,TRUE,"NE",0
81,"Earle C Clements",1896,52.2,1896,NA,FALSE,"KY",0
82,"Earle C Clements",1896,54.2,1896,NA,TRUE,"KY",0
83,"Earle C Clements",1896,56.2,1896,NA,TRUE,"KY",0
84,"Earle C Clements",1896,58.2,1896,NA,TRUE,"KY",0
86,"Edmund Sixtus Muskie",1914,44.8,1914,NA,FALSE,"ME",0
